NAME,LATITUDE,LONGITUDE
Bungalov - Agva Nehir Perisi Hotel,41.12189,29.85001
Standart Cift Kisilik Oda - Agva Nehir Perisi Hotel,41.12047,29.85186
iki yatak odali bungalov - Agva Nehir Perisi Hotel,41.12039,29.85101
"Big Room,TERRACE Floor, Near Taksim, IST Center",41.07349,28.99875
Noble22 City View Junior Suites,41.03346,28.98786
quiet place near by cty center,41.08299,28.93759
Temiz ve büyük ev,41.1063,29.0412
Birden fazla bölümden oluşan bina,40.98436,29.11962
Efe Suite,41.041,28.98135
Efe Suite,41.03946,28.98091
Penthouse With Balcony,41.0403,28.98108
Efe Suite With Balcony,41.03876,28.98167
Cosy Living Room in the Center of Kadıköy,40.99537,29.02929
İstanbul Çekmeköy çamlık çatı katı özel oda yatakl,41.01448,29.19682
Clean and Charming/Kadıköy 20m ferry European side,40.99466,29.02994
Waiting guess,40.84186,29.2989
Istanbul dublex Apt with Bosporus view,41.02869,29.02972
Accommodation and trip,41.05523,28.9837
Homeoffice in Nişantaşı.,41.05214,28.98939
Queen Room near Galata Tower w/buffet breakfast,41.0275,28.97371
Apartment in the Heart of the city,41.02785,28.97462
Büyüleyici İstanbul Manzaralı Teraslı 2Katlı Daire,41.04723,29.00375
Medikule Rezidans 2+1,41.09443,28.77614
Good place to stay in Atasehir,40.99404,29.1364
Güvenilir öğrenci evi temiz,41.07288,28.99488
Boğaz Manzaralı Sevimli Ev,41.10543,29.04223
Nişantaşı Komple eşyalı 2+1,41.05329,28.9915
Spacious Historical flat Galata 3BR Bosphorus View,41.02569,28.97623
Sadece yabancı turistler kalabilir.,41.08173,28.93786
Closeness to everywhere,41.0502,28.98083
Beautifully furnished home near sea (Caddebostan),40.96314,29.07123
ŞİLE'nin EŞŞİZ İMRENLİ KOYUNDA EŞYALI MÜSTAKİL EV,41.15383,29.73605
Rooftop flat with a great sea view terrace,40.87465,29.22601
"Shared Apartment Near toTaksim
2min.Osmanbey Metro",41.05135,28.98087
ADA HOME'S BALCONY ROOM,41.03496,28.98332
Mustakil 3katli 7+1 yazlik,41.05646,28.36118
Sisli mosque apartment near cevaher mall,41.06225,28.98724
Your Luxury Home @ City Center,41.07103,28.99481
Well Equiped Comfy Luxury House,40.97406,29.04201
One Bedroom Apartment in Cihangir (S10),41.02989,28.98121
İstanbul merkezi konumda bir daire,41.07466,28.99273
8 yataklı bayan hostel (sadece bayan kullanımı),41.00876,28.97493
İstanbul Maltepe Minibus Caddesi Bitisigi,40.93181,29.12638
Sultanahmet double room private bathroom,41.00876,28.97588
Family room for 5 person in sultanahmet,41.00882,28.97624
Cozy apartment 5 minutes to metro bus.,41.01208,28.67501
"Short Break. Will be ready for nice, healthy days.",40.99538,28.92657
1st floor dublex with garden ( 4floorsistanbul ),41.03008,28.97814
Küçükyalı Mahallesi,40.95319,29.12745
Private room in Maltepe,40.94324,29.12598
Dublex apartment:city center.. comfortable.. daily,41.06301,28.97983
2nd floor with balcony ( 4floorsistanbul ),41.02791,28.97803
Apartman dairesi,41.02156,28.6682
The most central place of Şişli,41.06103,28.98801
İstiklal caddesine 5 dk yürüme mesafesinde.,41.03862,28.98178
*Amazing Sea View *Great House *Great Location,40.97096,29.04023
BOGAZ MANZARALI,41.06982,29.04408
Nice cozy flat in Maltepe Istanbul,40.93125,29.12547
istanbul rent room,40.99798,28.83121
Comfortable and clean room only ladies,41.00599,29.13873
3rd floor with balcony ( 4floorsistanbul ),41.0293,28.97649
Temiz ve merkezi ev,41.06286,28.98454
Penthouse with bosphorus  ( 4floorsistanbul ),41.02866,28.97669
Sweet Room :),40.98544,29.04275
Cosy apartment w/Bosphorus views near GALATA TOWER,41.02573,28.97576
"İstanbul’da Sahil, Metro ve Tüm Ulaşımlara Yakın!",40.9521,29.12583
Cosy Apartment w/ Private Terrace & Bosphorus View,41.03282,28.98784
Room,41.10217,28.98784
evim,40.98925,29.03107
Cosy & wide room in Beylikduzu,41.00047,28.65358
Rental room in central Besiktas,41.05662,29.00729
"Heart of Istanbul, Best Locations, White Dreams",40.98847,29.03059
Rahat ev,41.06244,28.9012
Cihangir ‘in merkezinde güvenli oda,41.02771,28.98225
Laniakea,40.99076,29.02898
Misafir odamız,41.00713,28.88781
HUZUR,40.8692,29.12246
A clean room close to Kadıköy,40.99142,29.06521
MEMURDAN KIRALIK ODA aylık 500 TL .Bayan Tercih,41.07781,28.99702
1+1 Kozyatagi Small Cute House,40.97164,29.09359
Large Luxury 2+1 Central Sea view 500 mt to metro,40.9878,29.04176
AT THE HEART OF THE CITY AT BEYOĞLU 2 BEDROOM FLAT,41.03431,28.97358
Luxury  Central Hotel Room,41.00486,28.96336
Beautiful view! Rent apartment. 200m2!,41.08426,29.03165
Deluxe Hotel Room,41.00611,28.96362
Moda /Kadıköy İstanbul,40.98584,29.02428
Studio apartment in the center of Istanbul,41.0356,28.97665
Near Blue Mosque 1 bedroom for 3 people,41.00343,28.97652
GALATA COMFY HOME,41.02629,28.97646
Experience the city stay in Galata,41.0246,28.97309
Central apartment next to Galata Tower,41.02566,28.97294
Modern Comfortable Apartment Near Heart of Kadikoy,40.98552,29.02274
Belle apparemment à Istanbul,41.0158,28.66801
"Çatalca,istanbul’da müstakil villa",41.18545,28.40612
"Beşiktaş,Etiler’de yeşillikler içinde konforlu oda",41.08668,29.03371
Red House,41.06902,28.94793
Suite Room with Terrace View Near to Galata,41.02638,28.97357
Heart of Galata Tower!,41.02644,28.97267
Authentic Ottoman timber house in central Istanbul,41.0193,28.96186
Cosy studio flat with galata tower view,41.02684,28.97378
A DREAM in GALATA,41.0271,28.97295
Standart Oda - Radisson Blu Hotel,41.06085,28.98938
Swing Home,41.03529,28.97335
"Şişli apartment, room for 2",41.07003,29.00375
Park Prestige Suites,41.03496,28.98975
"Nice room, perfect location",41.03058,28.98474
**Spacious Studio & Kitchenette near Blue Mosque**,41.00398,28.96753
4 Persons Studio Room Taksim & Breakfast,41.04068,28.98248
Flamingo ROSE,41.08573,28.92892
Dublex Apartment Close To Metrobus,40.97643,28.73129
Central Historical House At The Taksim,41.03195,28.98027
Historical Room At The Taksim,41.03061,28.97988
Bosphorus Complex İstanbul Close to City Center,41.05607,28.79269
"New modern & comfortable, at the heart of İstanbul",41.05729,28.99988
Down Town at İstanbul,41.07373,29.00036
"Clean, Peaceful, Useful 1+1",40.98966,29.04426
"Warm,cute,bright + gym, sauna,hamam. Super comfort",41.02555,28.64816
"Modern,spacious flat in a good location",41.01704,29.1137
Lale Sultan Apart 1,41.00458,28.97151
Cozy/Artistic apartment in Bebek,41.08076,29.0445
Perfect Apartment With Sea View in TAKSIM&GALATA,41.0278,28.97765
İstanbul Birden fazla bölümden oluşan bina,40.94171,29.12618
Lale Sultan Apart 2,41.0031,28.97125
Lale Sultan Apart 3,41.00321,28.9731
Istanbul Multi-unit building,41.13486,29.0504
Lovely apartment in Osmanbey near Nisantası center,41.04856,28.98559
Cozy Flat In The Center Of Kadikoy/Istanbul,40.98893,29.02636
Central and Beautifully Decorated Flat in Istanbul,41.06986,28.98604
Well Designed Entire Flat in the City Center/Şişli,41.05971,28.99203
Private flat (easy access everywhere in Istanbul),41.09866,28.99933
Üsküdar Daire,41.00767,29.07973
Rahat ve ferah bir ev,41.07221,28.99707
Spacious and secure place in the heart of Istanbul,41.11447,29.01481
Artistic Underground Design + Sunlight,41.02875,28.97762
Akkonak,41.07251,29.00022
Stylish room-1 mins to Galata Tower,41.0264,28.9721
40 Seconds to Galata Tower-Modern Room,41.02574,28.97339
"Central location, studio apartment",41.03843,28.98247
Cosy Room @Cihangir 5 Minutes To Taksim Metro,41.03287,28.98487
Evora İstanbul,40.85613,29.29776
Kasimpasa 2+1 lux daire,41.04022,28.96139
Historical building with garden at Kadikoy,40.99318,29.02698
Havaalanı na yakın,40.9148,29.29397
Wooden house in cihangir,41.03077,28.98347
Room in the very centre of Kadıköy (Yeldeğirmeni),40.99583,29.02874
Entire Home with a Perfect Location,41.06539,29.01111
APARTMENT WİTH KİTCHEN 2 OR 3 PERSONS,41.00586,28.96595
Cozzy Flat in Osmanbey with two Bathrooms,41.0581,28.98669
Deluxe room in Sultanahmet(5 person),41.00313,28.9705
One Bedroom Nice Flat,41.04557,28.76125
"Geniş ve balkonlu rahat,metrobüse sıfır, klimalı.",41.06461,28.96878
Levent,41.07906,29.00417
Çağan Guest Home,41.00851,28.96488
Dünyanın en güzel şehri İSTANBUL'daki eviniz...,41.03697,28.97425
"Near Old City Taksim, Sisli Cevahir Mall Nisantasi",41.05257,28.97944
yuksel kaya,40.99671,28.77177
Cosy Duplex Apartment with Terrace in Taksim,41.03469,28.97852
Safe Istanbul Home for Single Travelling Ladies,40.96514,29.06569
"central location, 8 min. to subway, easy trans.",41.08644,29.00078
Cosy apt. in Cihangir with great Bosphorus View,41.0312,28.988
Balat Kiralık ev,41.0256,28.95489
Comfy & Peaceful Double Room & Private Bathroom,41.06021,28.99618
Room with The Old City View in Cihangir (2),41.03116,28.98145
Sweet home in center of Kadıköy,40.99006,29.03234
Cozy and Spacious apartment in Kozyatağı,40.98067,29.08863
Kadıköy caferağa,40.98775,29.0257
"Bebek sahilde rahat, sessiz, Bahçeli dairede oda",41.07985,29.04629
NİCE SİNGLE OR DOUBLE  ROOM  WİTH BALCONY,41.00583,28.96531
REFURBISHED FLAT IN TAKSIM; HEARTH OF ISTANBUL,41.03389,28.98137
Single Room - Hotel Topkapi,41.01486,28.93887
Double Room - Hotel Topkapi,41.01272,28.94079
Triple Room - Hotel Topkapi,41.01295,28.94012
Suite - Hotel Topkapi,41.01282,28.94075
Istanbul private room,41.07905,28.99811
Ari. Appartement,41.01337,28.93655
Tek Kisilik Oda - Sayeban Gold Hotel,41.01431,28.97853
Ekonomik Cift Kisilik Oda - Sayeban Gold Hotel,41.01402,28.98024
Deluxe Cift Kisilik Oda - Alesta Gold Hotel,41.01417,28.97881
Superior Double or Twin Room - Sayeban Gold Hotel,41.01527,28.97833
Uc Kisilik Oda - Sayeban Gold Hotel,41.01539,28.97878
◆Spacious Studio&Kitchenette near Blue Mosque◆,41.00399,28.96708
3+1 House in Kartal with prince islands view,40.89215,29.1789
"View,5mins walk all transportation,cozy,clean,tidy",41.07181,29.00558
Caddebostan Bağdat Caddesi’nde harika eşyalı 3+1,40.96433,29.07465
"Cozy Room, Great People & Location~at Center",41.02909,28.9397
Sea View Suite  with Balcony At Istanbul Old city,41.00515,28.9821
"Metro, otobüs, metrobüs, dolmuş, 1 dakika merkezde",40.99276,28.8469
Luxe Whole Building for Big Groups,41.03718,28.98181
"Metro, metrobüs, tramvay, otobüs, dolmuş 1 dakika",40.99167,28.84586
Beşiktaş Şişli taksim Yakını daire,41.05809,28.99501
İstanbul Fatih Vatan cad.,41.01544,28.94245
❃ Spacious Studio & Kitchenette near BlueMosque ❃,41.00582,28.96741
MARMARA KONAK OLD CITY,41.00188,28.97504
Cosy and stylish home in Sisli Bomonti region,41.06283,28.98521
"Cem Apt 
Şişli mecidiyeköy",41.07312,28.99626
Room in fatih for long term travellers on budget,41.02164,28.94274
"In fatih,Big comfortable private room",41.02128,28.94505
5-6 min. Away to Taksim by taxi!,41.076,28.9745
Big nice room in fatih..with garden view.,41.02061,28.94281
Enjoy staying at big  room with terrace in fatih,41.02172,28.94429
HOUSE OF MORE,41.09474,29.00504
CEVAHİR TWO,41.07011,28.98826
Vip apartments in istanbul near the center,41.08443,28.98515
"İstanbul/Maltepe Cevizli (Easy to reach, Central)",40.91478,29.1476
Apartment,41.06415,28.80898
APARTMENT ROOM WİTH KİTCHEN 2 OR 3 PERSONS,41.00589,28.96647
Beyoğlu Tarihi Mekanlara Yakın Daire...,41.03839,28.97616
3 Friends in the House,41.01921,29.0223
ALF OTEL,41.00542,28.96585
Enjoy the Centre of Kadıköy,40.98789,29.03287
Enjoy the Centre of Kadıköy 2+1,40.98904,29.03244
Istanbul apartment  with balcony view & breakfast,41.08265,28.97135
İstanbul Müstakil ev,41.00004,28.71136
Sea View Apartment w//Balcony&Terrace,41.02558,28.97358
"Luxurious, modern apartment",41.07407,28.68506
Harbiye merkezi konumda kiralık oda,41.04476,28.98499
Kiralık oda,41.01529,28.93393
"Dublex..city center.. Daily,long time..Comfortable",41.06195,28.98093
close to Taksim&Nisantasi 10 minutes  by walking,41.04675,28.98284
Göztepe,40.9883,29.04865
Cerrahpaşa Ev,41.00625,28.93788
Your sweet home in Istanbul city center,41.02412,29.022
Private  room,41.01842,28.87085
Cumhuriyet mahallesi,41.01625,28.65105
House near the beach and center,41.05165,29.00494
I like meet new people And i want learn language,41.05279,29.02795
Deluxe Room At the Heart of Istanbul,41.03962,28.982
"Kadıköy'de çok merkezi ,keyifli bir daire",40.98499,29.04583
Double Room in Beşiktaş,41.04907,28.99914
Acıbadem Ünv. Kerem Aydınlar Kampüsüne komşu ev,40.97701,29.11001
"Sıcacık, modern, merkezi konumlu daire",41.01188,29.01509
Room inside an old town,41.00455,28.93184
"FULL EŞYALI KİRALIK DAİRE (HAFTALIK,AYLIK)",41.00902,29.12939
MORE THAN PRIVATE ROOM WITH GOOD TERRACE AND VIEW,41.02996,28.97616
Double Ekonomy Room At Center of Istanbul (Taksim),41.03944,28.98184
Superior Delux Room at Taksim/Istanbul,41.03826,28.9836
Wonderful Place,41.01278,29.10913
kubrick,40.99606,29.03564
Kiralık oda veya ev,41.09231,28.99443
"Madam Juju Elegant Apartment 
Dimer Romance",41.01322,28.63697
Cozy room in Besiktas,41.04384,29.00319
Kadıköy feneryolu oda,40.98338,29.05246
TAKSİME MEYDANINA  SADECE 3 DAKİKA UZAKLIKTA,41.03847,28.98126
Cosy room/flat in the heart of Kadıköy/Moda!,40.98444,29.03026
Bright&clean living room in Besiktas,41.0603,29.00353
Cihangir apartment,41.03373,28.984
7 min to Bağdat street.full furnished.,40.96422,29.08063
Female Room in lovely sea view house in Üsküdar,41.02484,29.02148
"Newly Painted Flat. Best Neighborhood, Cihangir.",41.03053,28.98338
şehrin merkezinde köy evi,40.95545,29.19337
Comfy modern room in shared flat,40.96874,29.06071
Penthouse with Unique Sea View near Galata Tower,41.0252,28.97656
★50m to Galata Tower★3BR★1st Floor★Great Location,41.02743,28.97341
Maslak 2Bdrooms Residence Apartment with City View,41.11256,29.02084
"Luxury room, close to airport, center of İstanbul",40.97852,28.86111
Peaceful Flat with Garden View in Nisantasi,41.05047,28.99709
"Clean, warm and quiet. Near beach,metro,bus,taxi",40.99534,28.78918
Welcome she good family,41.07363,28.99494
İstanbul Birden fazla bölümden oluşan bina,41.07234,28.99892
Central flat in Beşiktaş,41.05411,29.00576
Minel Hotel,41.00981,28.979
Double room near the city center,41.03889,28.98282
Cosy Apartment in Arnavutköy with Parking/Garden,41.06788,29.04446
Private single bedroom in cosy flat at central loc,41.05811,28.98471
Boutique hotel in center of Üsküdar (Skutari),41.02448,29.01703
Good location.,41.0498,29.02534
Comfortable near Sabiha Gokcen Airport,40.92261,29.30113
Contemporary apartment unit with swimming pool,40.97883,29.0645
Peaceful room with garden in historical district.,40.98285,29.02121
BEYZA'NIN EVİ,41.06391,28.99519
Modern Apartment & Terrace - Next to Galata Tower,41.02473,28.97432
Suit,41.0276,28.98177
Istanbul Multi-unit building,41.02753,28.95452
Cosy flat at Beyoğlu,41.03069,28.98128
Bağdat caddesine yakın,40.98404,29.04366
18. KAT,41.11731,28.76908
DAIRE4️⃣ 1+0 big room (for 4 people) TAKSİM SQUARE,41.03889,28.98339
COZY between TAKSIM & GALATA ! Добро пожаловать!,41.03638,28.97359
Mehrparteienhaus in Istanbul,40.99241,29.02841
BEST LOCATED Home in Taksim-with Bousphours View,41.03579,28.99011
Historical Sweet Home In Center (Atatürk Airport),40.98124,28.87298
Flat with a View of Bosphorus and Topkapı Palace,41.01702,29.01205
Charming - clean room Kadıköy,40.99464,29.03204
Istanbul Super delux apartments near taksim maydan,41.04178,28.98311
Superior Room,40.97888,29.16796
Single Room,40.97868,29.16856
Double Deluxe Room,40.97804,29.16887
Double Room,40.9802,29.16702
Triple Room,40.9786,29.16756
Peaceful and Central,41.03604,28.97496
Gergous central flat at the heart of Istanbul,41.06088,28.9996
❤️Panoramic Seaview❤️Pi(π) House Bosphorus Cihangir,41.03189,28.98722
İstanbul Beyoğlu 2+1 kiralık daire,41.03643,28.96365
"Home, Beylikduzu",41.0084,28.66458
2 BEDROOM APARTMENT IN CITY CENTER!,41.04428,28.98367
"H&A Istanbul -  ""Feel at Home""",41.02573,28.93563
Studio au centre d'istanbul  50 m de   istiklal.,41.03481,28.98094
Super delux taksim apartment,41.04154,28.98181
Paylaşımlı oda  çağlayan,41.07005,28.98495
Charming Apart Hotel in the Heart of Taksim,41.03685,28.97496
Sultanahmet Cozy House,41.00403,28.97552
A 5-minute walk from Taksim Square is room.,41.0297,28.98278
Çağan Guest Home Sunset,41.00777,28.96469
Private room in Suadiye/Kadikoy,40.96114,29.08269
Home sweet home! Istanbul!,41.06688,28.68772
Cozy Flat (5 min walk Taksim) with Bosphorus View,41.03235,28.9869
Ev,41.07738,29.006
Nişantaşında günlük kiralık daire,41.05084,28.99902
İstanbul Galata Residences,41.02516,28.97423
beautiful 4bedroom apartment in the center,41.08276,28.98623
Right next to the Galata Tower 100m2 Luxury Flat,41.02583,28.97503
Historic Beyoğlu Apartment Near Istiklal Street,41.03085,28.97494
Ataşehir'de modern ve manzaralı,40.98879,29.12599
Bed in 6 bed Female Dorm Ensuite,41.00629,28.98057
Cozy Flat 3 close to Taksim Square,41.03862,28.98271
Ekonomik Oda - Taksim Trust Hotel,41.0359,28.9803
Double Room - Taksim Trust Hotel,41.0359,28.9803
Triple Room - Taksim Trust Hotel,41.0359,28.9803
DAIRE8️⃣ 1+0 big room (for 4 people) TAKSİM SQUARE,41.04012,28.98129
Sylvia Plath's Room in Kadıköy,40.99173,29.03325
Baudelaire's Room in Kadıköy,40.99195,29.03256
Sappho's Room in Kadıköy,40.9905,29.03131
Taksim Premium Hotel,41.03138,28.97808
Louis Appartements Galata,41.03847,28.96967
Private room for females 한국어 日本語 Français English,40.94953,29.13131
Suit Oda - Taksim Premium Hotel,41.03254,28.97754
Junior Suit Oda - Taksim Premium Hotel,41.03249,28.97795
Ekonomik Oda - Taksim Premium Hotel,41.03239,28.97803
Aile Suiti - Taksim Premium Hotel,41.03222,28.97806
Cati Kati Suite - Taksim Premium Hotel,41.03277,28.97745
Coolest place of city & close to historical place,40.99502,29.02954
Cozy room in center of Şişli,41.0583,28.98815
Kadıköy Merkezde Kiralık Stüdyo Daireler,40.98947,29.03445
Cozy Flat 2 close to Taksim Square,41.03862,28.98271
art house,40.99237,29.02774
Boğaz Manzaralı Daire,41.06132,29.03443
Moda 22 - Apartment Seven,40.98538,29.0247
Studio with Garden at Center,41.03728,28.98482
kozyatagi kadikoy ataturk caddesi,40.97982,29.08845
Cozy and central house in downtown Kadıköy,40.99346,29.03113
İstanbul 1+1 daire özel oda,41.04727,28.93182
1+1 for 4-5persons is comfortable near to taksim.,41.03458,28.98319
Welcome to my Home with a Garden,41.04959,28.98124
Flat Close to Taksim Square,41.03474,28.98637
Spacious and luxury 2+1 close to (SAW),40.92295,29.27428
Minnoş evim,41.0749,28.99564
İstanbul Birden fazla bölümden oluşan bina,41.03343,29.18963
@Karaköy One Bedroom Apartment,41.02565,28.97054
@Karaköy Big Apartment with Terrace,41.02459,28.96958
You are welcome in Istanbul,41.02343,28.95363
Elite neighborhood close to everywhere,41.0488,28.98365
"2+1 , near to taksim , free wifi ,good security",41.04019,28.98302
Marmara üniv. Arka tarafı göztepe minibüs cad. 5dk,40.98695,29.0613
Bostancı New Flat with a private room and bathroom,40.95515,29.09517
3 bedroom deluxe apartment in istanbul,41.08459,28.98628
Nice 3bedroom apartments in the center,41.08414,28.98674
10 минут от аэропорта Ататюрк,40.97592,28.87319
"Super cozy,large and central with a back garden",40.99479,29.0271
MepHouse D1,41.04347,29.00494
"Marmara ünv. Arkası, göztepe minibüs cad. 5dk",40.98738,29.06153
Elite 3 Bedroom Family Residence A,41.0316,29.10967
Rahataiz edilmiyeceginiz rahat bir yer,41.02152,29.22903
panoromical room,41.03515,28.96407
Sunset over golden horn,41.03579,28.97399
Stylish Apartment Taksim Cihangir,41.03048,28.98618
Room to rent,41.0328,28.98254
Room to rent istanbul/Beyoğlu,41.0312,28.98379
Galatahan Studio,41.02346,28.97489
Galatahan Hostel,41.02486,28.97339
★Pearl of Istanbul★by GALATA TOWER★Charming Design,41.02477,28.97428
special private room in a safe place in Ortakoy,41.05558,29.01812
Cihangir Teras,41.03258,28.98249
Wonderful Room with Awesome View at Cihangir,41.02992,28.98519
ELITE SHARED FLAT KURTKOY 5 MINS TO SAW AIRPORT,40.93678,29.28769
Taksim Hidden Gem - Central Location,41.03457,28.98062
Studio Balcony @ TAKSIM Very Touristic,41.04014,28.98287
Luxery flat 1+1 room ( no kitchen),41.00857,28.97615
Your home in Atasehir!,41.00038,29.10144
Deniz.manzaralı,40.97687,28.74228
Ali's Taksim Suite,41.03202,28.97645
boutique hotel middle of  the  istiklal street,41.03071,28.97599
You feel in your home...,41.06062,28.71725
"cozy room in central location, Kadıköy",40.99464,29.03649
EKONOMiC EYFEL HOME WAN(I),41.0372,28.97499
Elite 3 Bedroom Family Residence Nice B,41.03282,29.11177
Tam. Bir aile ortami rahat edebileciniz ferah,40.86341,29.30585
"Furkan Flat 1+ 1 with Swimming Pool, Fitnes,Garage",40.9369,29.13654
"Whole flat, high ceilinged, central and historical",41.02984,28.97934
Large Apt Cihangir Taksim Galata Istanbul Downtown,41.03162,28.98141
"Central Location on Asian Side, Cozy IKEA house",40.98387,29.04795
Listen to the waves..,40.81902,29.27426
Nef 04 / Günlük Kiralık Lüks Residence,41.07672,28.99521
Basic Private Room in the center of OLD CITY,41.01272,28.97557
Doğukan'ın Odası,41.01303,28.95093
Purple house,41.02344,28.65561
REAL STAR HOTEL - Deluxe Double Room,41.01118,28.93998
REAL STAR HOTEL - Quadruple Room,41.01049,28.94091
"REAL STAR HOTEL - Bed & Breakfast, Triple Room",41.01051,28.94023
"REAL STAR HOTEL - Bed & Breakfast, Standard Room",41.01059,28.94149
REAL STAR HOTEL - Ekonomik Double Room,41.01059,28.94104
GOODCİTY,41.00681,28.97774
AMAZING SEAVIEW TERRACE STUDIO AT THE OLD CITY,41.02419,28.97389
One Bedroom Apt w. Garden Access in Galata (A2),41.0264,28.97525
Cosy Room Close to Kadikoy  Easy Access,40.94577,29.117
Studio Apartment in Galata (A7),41.02555,28.97696
Studio Apartment with Garden Access in Galata (A6),41.02726,28.97709
Günlük/Haftalık kiralık daire,40.9753,29.106
"20Steps to GalataTower& 2Bedrooms& Cosy,Historical",41.02617,28.97348
New apartment near Gran Bazar Istambul,41.01317,28.94737
Luxury Suite Sea and Island View,40.97964,29.10269
Come to Moda!,40.98072,29.0265
Cosy and Private Room in Cihangir/Taksim,41.03307,28.98692
Galatahan Hotels,41.02464,28.97518
ECONOMiC  EYFEL HOME II(2),41.0372,28.97499
Single Bed Comfy Room Istanbul Bakirkoy,40.98701,28.8802
3 Rooms 1 Living Room - Grand Holiday Istanbul,41.0374,28.79435
Ayasofya delux apartmens,41.0039,28.97459
PAYLAŞIMLI ODA,41.07341,28.97454
Cosy Private Room in Kadıköy-Yeldeğirmeni,40.99806,29.02902
Bala Flat with Bosphorus View,40.99623,29.02822
4 persons room near city center,41.0383,28.98244
Single room near city center,41.03882,28.98233
Bosphorus and Galata Tower View,41.02817,28.97541
3 BEDROOM SUITE APARTMENT IN TAKSIM,41.043,28.98438
New Luxury 5-Star Apartment,41.05887,28.9202
Wake up on the Bosphorus like a Sultan!,41.02798,29.01821
Old City Room,41.00915,28.97456
"STYLİSH , CENTRAL , EASY TRANSPORTATİON",41.00777,28.89554
Cozy Tiny room with Private Garden near to Galata,41.02781,28.97688
7 minutes walk to Cevhair mall +metro+ metrobus,41.05887,28.9888
2 Bedrooms Centre of Istanbul/ Balcony/ Bomonti,41.05808,28.97687
Emir Hotel,41.00427,28.97364
Near To Ataturk Airport Very Lux Room,40.99756,28.78943
Elite 2 Bedroom Family Residence 27,41.03247,29.11018
Calm and cozy flat in Besitkas,41.04559,29.00866
Cihangir: 2 Private Bedrooms in Central Location,41.03104,28.98288
A GOOD BOUTİQUE HOTEL HONYMOON ROOM,41.03148,28.98003
Cihangir: Private double room close to Taksim,41.03104,28.98288
Cihangir: Double Room near Taksim with terrace,41.03135,28.98189
Spacious & Cosy Room with Balcony,40.97247,29.07218
"cosy, peaceful flat in kadikoy center",40.9953,29.02694
2 bedrooms 1 living room 2 min by walking to taxim,41.04521,28.98576
"Taksim central apart, studio rooms.",41.03934,28.98386
Private Room in The Center Of Besiktas,41.04686,29.00619
2 bed rooms+1 living room 2 min to taksim,41.04632,28.98726
Kiralik oda,41.05439,29.06748
Room for Rent in Fatih/İSTANBUL,41.01831,28.94134
bed and breakfast best location 2,41.00668,28.97186
Cosy & easy flat with a winter garden,40.98543,29.03246
Kadıköy Merkezde Heryere Ulaşımı Kolay,40.9939,29.02738
İstanbul Birden fazla bölümden oluşan bina,40.90282,29.18878
Double Flat in Osmanbey Near to Metro 2min to walk,41.05561,28.98584
Private Room + Bathroom (Couples/Females only),41.01192,29.03805
Room available in an elite neighborhood!,41.00787,29.04605
Central practical and warm. Close to all locations,41.01449,28.93942
Istanbul Multi-unit building,41.0581,28.66711
SİTE İÇİ GÜVENLİK ACIK KAPALI OTOPARK,41.09393,28.77426
Nogays home,41.088,29.00413
Comfortable and 1 minute to metro station,41.08679,29.00385
Luxury 4 floor villa Pool & AirCo,41.08244,28.67615
Central * Balcony * Residence * Cosy,41.05518,28.97936
Class Family House.D5,41.14349,29.04562
"Clean suit , good security, near to taksim",41.03973,28.9836
24 BEYOGLU CIHANGIR CLEAN COMFORTABLE  CITY CENTER,41.02955,28.98071
Grand Family House D8,41.14349,29.04562
VBA Suiten (4 rooms 1 living room)VIP concep,41.08395,28.98593
Günay Otel,41.13826,29.84968
"Kavalalı Suites,Family and Group Apartment",41.02773,28.9789
Kendı evinizde hissedin,41.0536,29.00655
Pera Colour House(Red House) in Taksim withBalcony,41.03531,28.97189
İstanbul Birden fazla bölümden oluşan bina,41.00242,28.79814
Private Room in a very central location,41.08237,29.00613
Tünel Square Taksim l Beyoglu,41.02779,28.97527
Aslan Residence Taksim İstanbul 2+1,41.03322,28.98072
Beşiktaş'ta merkezi bir apart.,41.04623,29.00286
Ataşehir bulvar,40.99453,29.11054
Taksim delux apartment with swimming pool,41.04218,28.98195
Bostancı,40.95141,29.09895
34th floor Elite 2 Bedroom Family Residence,41.02657,29.09997
Hayvan dostlarına özel İstanbul'un göbeğinde oda.,41.06649,28.96862
YILDIRIM CITY HOME'S (COMFORT),41.03417,28.9841
"For 5 persons ,Near to Taksim square,good security",41.0388,28.98173
"-2.ŞİŞLİ MERKEZ CEVAHİR AVM , METRO HATTI,GÜVENLİ",41.05889,28.98782
rear front room . 1st floor no lift,41.00624,28.95476
Elite 2 Bedroom Family Residence 34,41.03148,29.11223
15 min Atatürk Airport Home in Center,40.98084,28.87129
As your home 2,41.00711,28.94763
ENJOY YOUR STAY AND MAKE IT UNFORGETABLE.,40.97398,29.04293
Amazing Rooftop View & Central Location,41.0298,28.98123
Family place 1+1 for 5 people,41.03468,28.97359
Room for rent.,41.08574,29.03192
Cosy apartment with a garden in Central Kadıköy2,40.98864,29.03096
"Close to CNR EXPO, Memorial, Metro. 40min  airport",40.99556,28.84481
Taksime ve Nişantaşına Yakın Ev,41.04437,28.98573
Квартира в Таксиме посуточно,41.04019,28.98092
Neruda’s Room in Kadıköy,40.99056,29.0308
"Cozy, Light, Double Flat, Own Garden in Center",41.02974,28.98017
