NAME,LATITUDE,LONGITUDE
Özel Beylikdüzü Kolan Hospital Hastanesi,41.00656282,28.62957137
SBÜ Fatih Sultan Mehmet Eğitim ve Araştırma Hastanesi,40.96951169,29.10425351
Bezmialem Vakıf Üniversitesi Tıp Fakültesi Hastanesi,41.01928081,28.9341078
İstanbul Haseki Eğitim ve Araştırma Hastanesi,41.01004728,28.94386006
Medipol Üniversitesi Hastanesi Fındıkzade,41.01258747,28.94002565
Özel Alman Hastanesi,41.0332014,28.98450898
SBÜ Ümraniye Eğitim ve Araştırma Hastanesi,41.03212673,29.10200615
Özel Kadıoğlu Hastanesi,41.06291808,28.99458416
Özel Başarı Hastanesi,41.07996268,28.90680399
Özel Medigold Sultan Hastanesi,41.09946174,28.86323854
Yeditepe Üniversitesi Hastanesi Diş Hekimliği Fakültesi ve Diş Hastanesi,40.97222023,29.05784518
İstanbul SBÜ Kanuni Sultan Süleyman Eğitim ve Araştırma Hastanesi,41.05494806,28.75998766
Özel İstanbul Göz Hastanesi,41.00106908,28.87103941
Özel Silivri Kolan Hastanesi,41.0719971,28.25850931
Beykoz Devlet Hastanesi Tepeüstü Ek Hizmet Binası,41.11066212,29.0861435
Özel Maltepe Ersoy Hastanesi ,40.93328218,29.134693
İstanbul Okmeydanı Ağız ve Diş Sağlığı Hastanesi,41.06628437,28.97415309
Zeynep Kamil Kadın Doğum ve Çocuk Hastalıkları Eğitim ve Araştırma Hastanesi,41.01508737,29.02604715
Özel Dora Hospital Hastanesi,41.05910904,29.00087601
Özel Avicenna Hastanesi Esenler,41.04074032,28.88104124
Özel Memorial Hastanesi,40.99318498,28.85280348
Özel Medicine Hospital Güneşli,41.03038103,28.83855574
Özel Aksoy Hastanesi,41.06736051,29.00128991
Büyükçekmece Devlet Hastanesi,41.01264692,28.59838046
Sarıyer İsmail Akgün Devlet Hastanesi,41.16921507,29.05676931
Özel Erdem Hastanesi Çamlıca,41.02522453,29.0823437
Özel Via Hospital Sancaktepe,41.00563938,29.21553374
Özel Gaziosmanpaşa Hastanesi,41.05896915,28.90808245
Prof.Dr. Necmi Ayanoğlu Devlet Hastanesi,41.0780096,28.25024939
Özel Hastane 34,41.04801412,28.84495225
Arnavutköy Devlet Hastanesi,41.17755675,28.74688674
Okmeydanı Eğitim ve Araştırma Hastanesi,41.065435,28.97371833
Özel Prof. Doktor Nazif Bağrıaçık Diyabet Hastanesi,40.99821336,29.0333847
Şehit Prof. Dr. İlhan Varank Sancaktepe Eğitim ve Araştırma Hastanesi ,41.00552488,29.1968146
Özel Medicana Hospital Kızıltoprak,40.98535156,29.03823618
İstanbul Üniversitesi Tıp Fakültesi Hastanesi,41.01688022,28.93393361
Özel Kadıköy Şifa Hastanesi Kadıköy,40.98879683,29.0265372
Esenyurt Necmi Kadıoğlu Devlet Hastanesi,41.0287951,28.66800988
Özel Avrasya Hastanesi,41.00327513,28.90700713
Özel Remedy Hospital,40.87874299,29.23676299
İstanbul Bahçelievler 70.Yıl Fizik Tedavi Rehabilitasyon Eğitim ve Araştırma Merkezi,40.99435189,28.85367682
Özel Levent Hastanesi,41.09013141,29.00523982
Özel Universal Hospital Aksaray,41.01242449,28.94586189
Lütfiye Nuri Burat Devlet Hastanesi,41.09418974,28.86462924
Maltepe Ceza İnfaz Kurumu Devlet Hastanesi,40.96769786,29.20386552
Özel Medilife Hastanesi Beylikdüzü,41.00628189,28.66184523
Özel Ataşehir Florance Nightingale Hastanesi,40.98491641,29.10897935
Özel Balat Or-Ahayim Musevi Hastanesi,41.03846737,28.94541472
Özel İbni Sina Hastanesi,40.900915,29.16735583
İstanbul Üniversitesi-Cerrahpaşa Tıp Fakültesi Hastanesi,41.00458134,28.9397814
Şile Devlet Hastanesi,41.174619,29.6168566
Özel Birlik Hastanesi,40.91608515,29.1995128
Özel Maltepe Hastanesi,40.92593158,29.1332929
Yedikule Gögüs Hastalıkları ve Göğüs Cerrahisi Eğitim ve Araştırma Hastanesi,41.00206992,28.91379292
Özel Safa Hastanesi Bağcılar,41.02271555,28.85724672
Özel Hisar Intercontinental Hospital Hastanesi,41.02667313,29.11536804
Başkent Üniversitesi İstanbul Sağlık Uygulama ve Araştırma Hastanesi,41.02490806,29.04095304
Özel Vera Hastanesi Kartal,40.90718069,29.15991074
Özel Halkalı Kent Hastanesi,41.03532324,28.79400162
Özel Küçükyalı Delta Hospital,40.94622616,29.12512891
Çatalca İlyas Çokay Devlet Hastanesi,41.13502678,28.46688992
Özel Yunus Emre Hastanesi,41.02302439,29.01736873
Özel İstanbul Hospital,41.05033148,28.80303332
İstanbul Fizik Tedavi Rehabilitasyon Eğitim ve Araştırma Hastanesi ,41.00599613,28.84405448
Silivri Ceza İnfaz Kurumu Devlet Hastanesi,41.09370659,28.15362983
İstanbul Onkoloji Hastanesi,40.92259348,29.15342084
Özel Acıbadem Hastanesi Taksim,41.04149123,28.98232691
Özel NPİstanbul Beyin Hastanesi,41.02905779,29.11413456
S.B.Ü. Haseki Eğitim ve Araştırma Hastanesi Genetik Hastalıkları Tanı Merkezi,41.00984254,28.89914162
ISTİNYE ÜNİVERSİTESİ HASTANESİ,41.05623382,28.671907
Yeditepe Üniversitesi İhtisas Hastanesi,41.00405858,29.03155336
İ.A.Ü. VMI MEDİCAL PARK HASTANESİ FLORYA,40.99020992,28.79742924
REYAP Hastanesi,41.02581028,28.65988835
ESLIFE Hospital ESENYURT,41.03989532,28.65213283
Özel Avrasya Hastanesi Gaziosmanpaşa,41.0768061,28.90635096
Sefaköy Medipol Üniversitesi Hastanesi,41.01490293,28.79794317
Özel Mehmet Toprak Hastanesi,40.91704335,29.14551716
Sultanbeyli Devlet Hastanesi,40.9858456,29.28382438
Avrupa Florence Nıghtıngale Hatanesi Araştırma Ve Uygulama Merkezi,41.06239137,28.99620001
Okan Üniversitesi Hastanesi Tuzla,40.8493834,29.30195602
Acıbadem Altunizade Hastanesi,41.01896966,29.04625355
MOODİST Psikiyatri ve Nöroloji Hastanesi,41.00217475,29.05351299
Şişli Hamidiye Etfal Eğitim ve Araştırma Hastanesi Gümüşsuyu Binası,41.03708843,28.99041961
Büyükçekmece Mimar Sinan Devlet Hastanesi,41.01715988,28.55577855
Özel Haznedar Medicana Hastanesi ,41.00675285,28.86998873
Beylikdüzü Devlet Hastanesi,41.014777,28.624727
Gaziosmanpaşa Fizik Tedavi ve Rehabilitisyon Hastanesi,41.08876635,28.90865787
Marmara Üniversitesi Pendik Eğitim ve Araştırma Hastanesi Hematoloji Onkoloji Ek Bina,40.88819829,29.26259258
Özel Adatıp Kurtköy Hastanesi,40.92580712,29.29108281
Lütfiye Nuri Burat Devlet Hastanesi Ek Hizmet Binası,41.09604308,28.86678011
